time,use [kW],gen [kW],House overall [kW],Dishwasher [kW],Furnace 1 [kW],Furnace 2 [kW],Home office [kW],Fridge [kW],Wine cellar [kW],Garage door [kW],Kitchen 12 [kW],Kitchen 14 [kW],Kitchen 38 [kW],Barn [kW],Well [kW],Microwave [kW],Living room [kW],Solar [kW],temperature,icon,humidity,visibility,summary,apparentTemperature,pressure,windSpeed,cloudCover,windBearing,precipIntensity,dewPoint,precipProbability
1451626220,0.8424,0.0034,0.8424,8.33E-05,0.395216667,0.06225,0.051183333,0.137016667,0.006716667,0.012533333,0.00045,0.00015,1.67E-05,0.034116667,0.001016667,0.004216667,0.001633333,0.0034,28.67,partly-cloudy-night,0.63,10,Partly Cloudy,21.7,1015.27,6.71,0.28,254,0,17.62,0
1451626221,0.4899,0.0034,0.4899,0.000283333,0.021166667,0.072616667,0.050733333,0.136833333,0.006966667,0.013066667,0.000383333,8.33E-05,0,0.0343,0.001016667,0.004233333,0.001616667,0.0034,28.67,partly-cloudy-night,0.63,10,Partly Cloudy,21.7,1015.27,6.71,0.28,254,0,17.62,0
1451626222,0.6473,0.003366667,0.6473,0.0003,0.020766667,0.204383333,0.051,0.136383333,0.007116667,0.0132,0.0004,0.00015,0,0.03415,0.001,0.004216667,0.001583333,0.003366667,28.67,partly-cloudy-night,0.63,10,Partly Cloudy,21.7,1015.27,6.71,0.28,254,0,17.62,0
1451626223,1.034266667,0.003383333,1.034266667,0.0004,0.021433333,0.531116667,0.05025,0.13595,0.0072,0.013416667,0.0003,0.000366667,0,0.03405,0.001,0.0042,0.00155,0.003383333,28.67,partly-cloudy-night,0.63,10,Partly Cloudy,21.7,1015.27,6.71,0.28,254,0,17.62,0
1451626224,1.190466667,0.003383333,1.190466667,0.000433333,0.0217,0.663333333,0.050233333,0.135683333,0.00735,0.013516667,0.000316667,0.00045,1.67E-05,0.034016667,0.001,0.004216667,0.001583333,0.003383333,28.67,partly-cloudy-night,0.63,10,Partly Cloudy,21.7,1015.27,6.71,0.28,254,0,17.62,0
1451626225,1.193883333,0.0034,1.193883333,0.000433333,0.024583333,0.66405,0.050183333,0.1355,0.0074,0.013516667,0.000283333,0.000466667,1.67E-05,0.034,0.001,0.0042,0.0017,0.0034,28.67,partly-cloudy-night,0.63,10,Partly Cloudy,21.7,1015.27,6.71,0.28,254,0,17.62,0
1451626226,1.2888,0.003366667,1.2888,0.000383333,0.12165,0.662733333,0.050183333,0.135083333,0.007316667,0.013366667,0.000283333,0.000366667,1.67E-05,0.034,0.001,0.0042,0.001583333,0.003366667,28.67,partly-cloudy-night,0.63,10,Partly Cloudy,21.7,1015.27,6.71,0.28,254,0,17.62,0
1451626227,1.437183333,0.0034,1.437183333,0.00025,0.3684,0.584,0.0508,0.134433333,0.0074,0.01295,0.00035,0.000133333,0,0.034,0.001,0.0042,0.00165,0.0034,28.67,partly-cloudy-night,0.63,10,Partly Cloudy,21.7,1015.27,6.71,0.28,254,0,17.62,0
1451626228,1.4521,0.003416667,1.4521,0.000183333,0.49085,0.4984,0.050633333,0.132183333,0.007083333,0.0127,0.000366667,1.67E-05,1.67E-05,0.033966667,0.001,0.004216667,0.001583333,0.003416667,28.67,partly-cloudy-night,0.63,10,Partly Cloudy,21.7,1015.27,6.71,0.28,254,0,17.62,0
1451626229,0.9298,0.003383333,0.9298,5E-05,0.493,0.0646,0.0509,0.12865,0.0068,0.012416667,0.000466667,0.000233333,1.67E-05,0.03415,0.001033333,0.004216667,0.00165,0.003383333,28.67,partly-cloudy-night,0.63,10,Partly Cloudy,21.7,1015.27,6.71,0.28,254,0,17.62,0
1451626230,0.925233333,0.003433333,0.925233333,3.33E-05,0.491883333,0.062816667,0.051316667,0.127166667,0.006766667,0.012416667,0.000466667,0.000216667,1.67E-05,0.034116667,0.001016667,0.004216667,0.001533333,0.003433333,28.67,partly-cloudy-night,0.63,10,Partly Cloudy,21.7,1015.27,6.71,0.28,254,0,17.62,0
1451626231,0.88295,0.003383333,0.88295,6.67E-05,0.449016667,0.063533333,0.051033333,0.1262,0.006916667,0.012466667,0.000466667,0.000183333,1.67E-05,0.034133333,0.001016667,0.004216667,0.00155,0.003383333,28.67,partly-cloudy-night,0.63,10,Partly Cloudy,21.7,1015.27,6.71,0.28,254,0,17.62,0
1451626232,0.825883333,0.003383333,0.825883333,8.33E-05,0.3933,0.06205,0.051066667,0.125333333,0.006933333,0.012566667,0.00045,0.000166667,1.67E-05,0.034183333,0.001,0.004233333,0.0016,0.003383333,28.67,partly-cloudy-night,0.63,10,Partly Cloudy,21.7,1015.27,6.71,0.28,254,0,17.62,0
1451626233,0.46525,0.0034,0.46525,0.000283333,0.0211,0.063266667,0.051083333,0.125633333,0.007166667,0.013083333,0.000466667,6.67E-05,0,0.0343,0.001016667,0.004233333,0.001516667,0.0034,28.67,partly-cloudy-night,0.63,10,Partly Cloudy,21.7,1015.27,6.71,0.28,254,0,17.62,0
1451626234,0.4622,0.003383333,0.4622,0.000283333,0.020433333,0.062533333,0.050766667,0.1248,0.007016667,0.013066667,0.000416667,5E-05,0,0.03435,0.001,0.004216667,0.001616667,0.003383333,28.67,partly-cloudy-night,0.63,10,Partly Cloudy,21.7,1015.27,6.71,0.28,254,0,17.62,0
1451626235,0.463316667,0.0034,0.463316667,0.000266667,0.02045,0.063983333,0.0509,0.12425,0.007016667,0.01305,0.000416667,6.67E-05,0,0.034283333,0.001,0.004216667,0.001533333,0.0034,28.67,partly-cloudy-night,0.63,10,Partly Cloudy,21.7,1015.27,6.71,0.28,254,0,17.62,0
1451626236,0.515066667,0.0034,0.515066667,0.000283333,0.02055,0.107566667,0.050783333,0.123733333,0.007016667,0.013116667,0.0004,8.33E-05,0,0.034366667,0.001016667,0.004233333,0.001666667,0.0034,28.67,partly-cloudy-night,0.63,10,Partly Cloudy,21.7,1015.27,6.71,0.28,254,0,17.62,0
1451626237,0.613116667,0.003416667,0.613116667,0.000316667,0.02065,0.189433333,0.051016667,0.12355,0.007233333,0.013166667,0.000416667,0.000116667,0,0.03415,0.001,0.004216667,0.0016,0.003416667,28.67,partly-cloudy-night,0.63,10,Partly Cloudy,21.7,1015.27,6.71,0.28,254,0,17.62,0
1451626238,1.215,0.003366667,1.215,0.000366667,0.11045,0.6212,0.050083333,0.123816667,0.007333333,0.013333333,0.000333333,0.00035,0,0.033966667,0.001,0.0042,0.001566667,0.003366667,28.67,partly-cloudy-night,0.63,10,Partly Cloudy,21.7,1015.27,6.71,0.28,254,0,17.62,0
1451626239,1.27125,0.003366667,1.27125,0.000383333,0.105883333,0.663883333,0.061766667,0.123083333,0.00735,0.013333333,0.00035,0.000366667,3.33E-05,0.0339,0.001,0.004183333,0.001516667,0.003366667,28.67,partly-cloudy-night,0.63,10,Partly Cloudy,21.7,1015.27,6.71,0.28,254,0,17.62,0
1451626240,1.24425,0.0034,1.24425,0.0004,0.08965,0.6619,0.053383333,0.122633333,0.007333333,0.0134,0.000316667,0.000383333,0,0.034033333,0.001,0.0042,0.001583333,0.0034,28.67,partly-cloudy-night,0.63,10,Partly Cloudy,21.7,1015.27,6.71,0.28,254,0,17.62,0
1451626241,1.6132,0.0034,1.6132,0.000216667,0.471333333,0.656366667,0.05165,0.122116667,0.007133333,0.012866667,0.000366667,8.33E-05,1.67E-05,0.033833333,0.001016667,0.0042,0.001533333,0.0034,28.67,partly-cloudy-night,0.63,10,Partly Cloudy,21.7,1015.27,6.71,0.28,254,0,17.62,0
1451626242,1.52545,0.003416667,1.52545,0.0002,0.48915,0.571316667,0.051083333,0.121783333,0.00725,0.012766667,0.000366667,3.33E-05,0,0.033916667,0.001,0.0042,0.00165,0.003416667,28.67,partly-cloudy-night,0.63,10,Partly Cloudy,21.7,1015.27,6.71,0.28,254,0,17.62,0
1451626243,1.31555,0.003383333,1.31555,0.000166667,0.455616667,0.423816667,0.05095,0.122133333,0.007033333,0.012683333,0.00045,1.67E-05,1.67E-05,0.033883333,0.001,0.0042,0.0016,0.003383333,28.67,partly-cloudy-night,0.63,10,Partly Cloudy,21.7,1015.27,6.71,0.28,254,0,17.62,0
1451626244,0.867266667,0.0034,0.867266667,5E-05,0.4414,0.062116667,0.0512,0.12135,0.006733333,0.01245,0.000466667,0.0002,1.67E-05,0.0341,0.001016667,0.004216667,0.0017,0.0034,28.67,partly-cloudy-night,0.63,10,Partly Cloudy,21.7,1015.27,6.71,0.28,254,0,17.62,0
1451626245,0.5,0.003416667,0.5,0.000266667,0.047233333,0.0756,0.05085,0.121383333,0.007033333,0.013066667,0.00045,6.67E-05,1.67E-05,0.034316667,0.001016667,0.004233333,0.001633333,0.003416667,28.67,partly-cloudy-night,0.63,10,Partly Cloudy,21.7,1015.27,6.71,0.28,254,0,17.62,0
1451626246,0.461883333,0.0034,0.461883333,0.000283333,0.020533333,0.06585,0.050816667,0.121016667,0.007033333,0.0131,0.00045,3.33E-05,1.67E-05,0.03435,0.001,0.004233333,0.00165,0.0034,28.67,partly-cloudy-night,0.63,10,Partly Cloudy,21.7,1015.27,6.71,0.28,254,0,17.62,0
1451626247,0.459683333,0.0034,0.459683333,0.000266667,0.020533333,0.064083333,0.051066667,0.120783333,0.0071,0.0131,0.000416667,5E-05,0,0.034383333,0.001,0.004233333,0.0016,0.0034,28.67,partly-cloudy-night,0.63,10,Partly Cloudy,21.7,1015.27,6.71,0.28,254,0,17.62,0
1451626248,0.5407,0.0034,0.5407,0.000283333,0.020683333,0.1309,0.050783333,0.12125,0.007083333,0.013166667,0.0004,0.0001,0,0.03435,0.001,0.004233333,0.001633333,0.0034,28.67,partly-cloudy-night,0.63,10,Partly Cloudy,21.7,1015.27,6.71,0.28,254,0,17.62,0
1451626249,0.6287,0.003383333,0.6287,0.000316667,0.020833333,0.205266667,0.05075,0.12065,0.0071,0.013216667,0.000416667,0.000133333,0,0.034166667,0.001,0.004233333,0.0017,0.003383333,28.67,partly-cloudy-night,0.63,10,Partly Cloudy,21.7,1015.27,6.71,0.28,254,0,17.62,0
1451626250,1.21665,0.0034,1.21665,0.000383333,0.08505,0.646583333,0.050466667,0.12045,0.0073,0.01345,0.000333333,0.000366667,1.67E-05,0.03405,0.001016667,0.004216667,0.00165,0.0034,28.67,partly-cloudy-night,0.63,10,Partly Cloudy,21.7,1015.27,6.71,0.28,254,0,17.62,0
1451626251,1.19365,0.0034,1.19365,0.0004,0.066983333,0.6431,0.050266667,0.120216667,0.007333333,0.013466667,0.000366667,0.000366667,0,0.034033333,0.001,0.004216667,0.001716667,0.0034,28.67,partly-cloudy-night,0.63,10,Partly Cloudy,21.7,1015.27,6.71,0.28,254,0,17.62,0
1451626252,1.1377,0.0034,1.1377,0.000366667,0.119716667,0.64025,0.050366667,0.035316667,0.007366667,0.013416667,0.000566667,0.000233333,1.67E-05,0.034,0.001,0.0042,0.001716667,0.0034,28.67,partly-cloudy-night,0.63,10,Partly Cloudy,21.7,1015.27,6.71,0.28,254,0,17.62,0
1451626253,1.269933333,0.003416667,1.269933333,0.0003,0.292816667,0.638683333,0.050316667,0.005583333,0.00725,0.013133333,0.000666667,0.0001,1.67E-05,0.033966667,0.001033333,0.004216667,0.001633333,0.003416667,28.67,partly-cloudy-night,0.63,10,Partly Cloudy,21.7,1015.27,6.71,0.28,254,0,17.62,0
1451626254,1.462433333,0.003433333,1.462433333,0.0002,0.492066667,0.6358,0.050866667,0.005016667,0.007083333,0.01285,0.000666667,1.67E-05,0,0.033883333,0.001,0.004216667,0.00165,0.003433333,28.67,partly-cloudy-night,0.63,10,Partly Cloudy,21.7,1015.27,6.71,0.28,254,0,17.62,0
1451626255,1.443566667,0.0034,1.443566667,0.000216667,0.471733333,0.637083333,0.050733333,0.00505,0.0072,0.01285,0.000666667,1.67E-05,0,0.033816667,0.001,0.0042,0.001583333,0.0034,28.67,partly-cloudy-night,0.63,10,Partly Cloudy,21.7,1015.27,6.71,0.28,254,0,17.62,0
1451626256,1.413866667,0.003433333,1.413866667,0.000233333,0.441166667,0.637716667,0.0506,0.005083333,0.00715,0.012883333,0.000666667,1.67E-05,1.67E-05,0.03385,0.001,0.004216667,0.001633333,0.003433333,28.65,clear-day,0.62,10,Clear,20.86,1015.67,7.86,0.17,253,0,17.27,0
1451626257,1.15865,0.0034,1.15865,0.00035,0.181066667,0.63895,0.0503,0.005266667,0.007316667,0.013266667,0.000666667,0.000166667,3.33E-05,0.033916667,0.001,0.0042,0.001583333,0.0034,28.65,clear-day,0.62,10,Clear,20.86,1015.67,7.86,0.17,253,0,17.27,0
1451626258,1.00365,0.003366667,1.00365,0.000416667,0.021783333,0.640166667,0.050116667,0.005783333,0.007533333,0.01355,0.000633333,0.0003,3.33E-05,0.034016667,0.001016667,0.004216667,0.0016,0.003366667,28.65,clear-day,0.62,10,Clear,20.86,1015.67,7.86,0.17,253,0,17.27,0
1451626259,1.089116667,0.0034,1.089116667,0.000383333,0.10875,0.640166667,0.05015,0.005333333,0.0073,0.013433333,0.000616667,0.000233333,1.67E-05,0.034,0.001016667,0.004216667,0.001616667,0.0034,28.65,clear-day,0.62,10,Clear,20.86,1015.67,7.86,0.17,253,0,17.27,0
1451626260,1.089566667,0.0034,1.089566667,0.000383333,0.108116667,0.64105,0.05045,0.005316667,0.007266667,0.013416667,0.00065,0.000216667,0,0.034,0.001,0.004216667,0.001583333,0.0034,28.65,clear-day,0.62,10,Clear,20.86,1015.67,7.86,0.17,253,0,17.27,0
1451626261,1.052316667,0.0034,1.052316667,0.000383333,0.069083333,0.642233333,0.050333333,0.005366667,0.007333333,0.013466667,0.000633333,0.000266667,1.67E-05,0.03385,0.001,0.004216667,0.001633333,0.0034,28.65,clear-day,0.62,10,Clear,20.86,1015.67,7.86,0.17,253,0,17.27,0
1451626262,1.098366667,0.003383333,1.098366667,0.000383333,0.113583333,0.644166667,0.05045,0.005316667,0.007366667,0.013416667,0.000616667,0.00025,0,0.03385,0.001,0.0042,0.001616667,0.003383333,28.65,clear-day,0.62,10,Clear,20.86,1015.67,7.86,0.17,253,0,17.27,0
1451626263,1.134633333,0.0034,1.134633333,0.000366667,0.13085,0.6599,0.050416667,0.005716667,0.0074,0.013383333,0.000633333,0.000233333,1.67E-05,0.03375,0.001,0.004216667,0.00155,0.0034,28.65,clear-day,0.62,10,Clear,20.86,1015.67,7.86,0.17,253,0,17.27,0
1451626264,1.442983333,0.003416667,1.442983333,0.000233333,0.451433333,0.653883333,0.050633333,0.005066667,0.00715,0.012883333,0.000683333,0,1.67E-05,0.033516667,0.001,0.0042,0.001516667,0.003416667,28.65,clear-day,0.62,10,Clear,20.86,1015.67,7.86,0.17,253,0,17.27,0
1451626265,1.444183333,0.003383333,1.444183333,0.000233333,0.451483333,0.655416667,0.050083333,0.00505,0.007116667,0.012916667,0.000666667,1.67E-05,1.67E-05,0.033433333,0.001,0.0042,0.00155,0.003383333,28.65,clear-day,0.62,10,Clear,20.86,1015.67,7.86,0.17,253,0,17.27,0
1451626266,1.44455,0.003433333,1.44455,0.000233333,0.452183333,0.6549,0.0504,0.005066667,0.007266667,0.012883333,0.000666667,0,1.67E-05,0.033366667,0.001,0.004216667,0.001616667,0.003433333,28.65,clear-day,0.62,10,Clear,20.86,1015.67,7.86,0.17,253,0,17.27,0
1451626267,1.497266667,0.003383333,1.497266667,0.0002,0.452966667,0.653233333,0.050116667,0.005016667,0.06435,0.01285,0.000683333,1.67E-05,1.67E-05,0.03325,0.001,0.0042,0.001583333,0.003383333,28.65,clear-day,0.62,10,Clear,20.86,1015.67,7.86,0.17,253,0,17.27,0
1451626268,1.526216667,0.0034,1.526216667,0.000216667,0.4536,0.652616667,0.0499,0.0054,0.096616667,0.01285,0.000683333,3.33E-05,3.33E-05,0.033183333,0.001,0.004216667,0.00165,0.0034,28.65,clear-day,0.62,10,Clear,20.86,1015.67,7.86,0.17,253,0,17.27,0
1451626269,1.544333333,0.0034,1.544333333,0.000216667,0.453616667,0.668966667,0.050016667,0.005,0.097683333,0.012833333,0.000683333,3.33E-05,1.67E-05,0.033,0.001,0.0042,0.0017,0.0034,28.65,clear-day,0.62,10,Clear,20.86,1015.67,7.86,0.17,253,0,17.27,0
1451626270,1.528516667,0.0034,1.528516667,0.0002,0.454133333,0.650883333,0.04995,0.005,0.101883333,0.012833333,0.000683333,5E-05,1.67E-05,0.032966667,0.001,0.0042,0.001583333,0.0034,28.65,clear-day,0.62,10,Clear,20.86,1015.67,7.86,0.17,253,0,17.27,0
1451626271,1.538716667,0.003416667,1.538716667,0.000216667,0.454333333,0.652816667,0.049533333,0.004983333,0.11045,0.012816667,0.000683333,3.33E-05,1.67E-05,0.032866667,0.001,0.004216667,0.001583333,0.003416667,28.65,clear-day,0.62,10,Clear,20.86,1015.67,7.86,0.17,253,0,17.27,0
1451626272,1.538616667,0.0034,1.538616667,0.0002,0.454333333,0.651016667,0.04965,0.005,0.112516667,0.0128,0.000683333,5E-05,0,0.032866667,0.001016667,0.0042,0.001616667,0.0034,28.65,clear-day,0.62,10,Clear,20.86,1015.67,7.86,0.17,253,0,17.27,0
1451626273,1.5416,0.0034,1.5416,0.0002,0.454566667,0.651833333,0.049233333,0.005366667,0.114666667,0.0128,0.000666667,5E-05,1.67E-05,0.032866667,0.001,0.0042,0.001583333,0.0034,28.65,clear-day,0.62,10,Clear,20.86,1015.67,7.86,0.17,253,0,17.27,0
1451626274,1.541133333,0.003383333,1.541133333,0.0002,0.454466667,0.65055,0.049316667,0.004983333,0.1166,0.0128,0.000683333,3.33E-05,0,0.032833333,0.001016667,0.0042,0.001566667,0.003383333,28.65,clear-day,0.62,10,Clear,20.86,1015.67,7.86,0.17,253,0,17.27,0
1451626275,1.5457,0.003416667,1.5457,0.000216667,0.454983333,0.6517,0.04915,0.004983333,0.119183333,0.012816667,0.000716667,3.33E-05,3.33E-05,0.032783333,0.001033333,0.0042,0.001616667,0.003416667,28.65,clear-day,0.62,10,Clear,20.86,1015.67,7.86,0.17,253,0,17.27,0
1451626276,1.543633333,0.00335,1.543633333,0.0002,0.454583333,0.65115,0.04905,0.00495,0.119766667,0.012616667,0.000666667,5E-05,0,0.03245,0.001,0.00415,0.001633333,0.00335,28.65,clear-day,0.62,10,Clear,20.86,1015.67,7.86,0.17,253,0,17.27,0
1451626277,1.541933333,0.00335,1.541933333,0.000216667,0.4549,0.648816667,0.049083333,0.004933333,0.120816667,0.0126,0.000683333,5E-05,1.67E-05,0.032416667,0.001,0.00415,0.0015,0.00335,28.65,clear-day,0.62,10,Clear,20.86,1015.67,7.86,0.17,253,0,17.27,0
1451626278,1.54345,0.00335,1.54345,0.0002,0.4544,0.649766667,0.048816667,0.00535,0.1216,0.0126,0.00065,5E-05,1.67E-05,0.032383333,0.001,0.004133333,0.001583333,0.00335,28.65,clear-day,0.62,10,Clear,20.86,1015.67,7.86,0.17,253,0,17.27,0
1451626279,1.542966667,0.003333333,1.542966667,0.0002,0.45465,0.650016667,0.048716667,0.00495,0.121316667,0.0126,0.000666667,5E-05,0,0.032383333,0.001,0.00415,0.001566667,0.003333333,28.65,clear-day,0.62,10,Clear,20.86,1015.67,7.86,0.17,253,0,17.27,0
1451626280,1.543566667,0.0033,1.543566667,0.000216667,0.454583333,0.650016667,0.048766667,0.00495,0.121116667,0.012583333,0.000666667,3.33E-05,1.67E-05,0.03235,0.001016667,0.004133333,0.0016,0.0033,28.65,clear-day,0.62,10,Clear,20.86,1015.67,7.86,0.17,253,0,17.27,0
1451626281,1.544283333,0.00325,1.544283333,0.0002,0.454683333,0.650616667,0.048666667,0.004933333,0.121166667,0.0126,0.00065,5E-05,1.67E-05,0.03245,0.001,0.00415,0.001566667,0.00325,28.65,clear-day,0.62,10,Clear,20.86,1015.67,7.86,0.17,253,0,17.27,0
1451626282,1.5432,0.0032,1.5432,0.0002,0.454916667,0.649233333,0.049033333,0.00495,0.121283333,0.0126,0.000683333,3.33E-05,0,0.032416667,0.001,0.00415,0.001616667,0.0032,28.65,clear-day,0.62,10,Clear,20.86,1015.67,7.86,0.17,253,0,17.27,0
1451626283,1.543166667,0.0032,1.543166667,0.0002,0.4548,0.649166667,0.04855,0.005333333,0.12175,0.0126,0.000683333,5E-05,1.67E-05,0.0324,0.001,0.00415,0.00155,0.0032,28.65,clear-day,0.62,10,Clear,20.86,1015.67,7.86,0.17,253,0,17.27,0
1451626284,1.5411,0.003233333,1.5411,0.0002,0.454266667,0.6485,0.0487,0.00495,0.12175,0.012566667,0.0007,3.33E-05,1.67E-05,0.03225,0.001,0.004116667,0.001483333,0.003233333,28.65,clear-day,0.62,10,Clear,20.86,1015.67,7.86,0.17,253,0,17.27,0
1451626285,1.545466667,0.0032,1.545466667,0.000216667,0.454466667,0.651783333,0.04855,0.004933333,0.122016667,0.012566667,0.000666667,5E-05,1.67E-05,0.03225,0.001,0.00415,0.0015,0.0032,28.65,clear-day,0.62,10,Clear,20.86,1015.67,7.86,0.17,253,0,17.27,0
1451626286,1.547616667,0.00305,1.547616667,0.0002,0.454966667,0.65165,0.048466667,0.004983333,0.123066667,0.012783333,0.0007,5E-05,1.67E-05,0.032683333,0.001,0.004183333,0.0016,0.00305,28.65,clear-day,0.62,10,Clear,20.86,1015.67,7.86,0.17,253,0,17.27,0
1451626287,1.54345,0.002866667,1.54345,0.000216667,0.45445,0.649766667,0.0488,0.004933333,0.1225,0.012583333,0.000683333,5E-05,0,0.032333333,0.001,0.00415,0.001616667,0.002866667,28.65,clear-day,0.62,10,Clear,20.86,1015.67,7.86,0.17,253,0,17.27,0
1451626288,1.453316667,0.0024,1.453316667,0.000166667,0.454916667,0.574833333,0.0486,0.0053,0.12295,0.012566667,0.0007,8.33E-05,1.67E-05,0.032366667,0.001,0.00415,0.001466667,0.0024,28.65,clear-day,0.62,10,Clear,20.86,1015.67,7.86,0.17,253,0,17.27,0
1451626289,1.351816667,0.002183333,1.351816667,0.000166667,0.456116667,0.490083333,0.048766667,0.004883333,0.122816667,0.012466667,0.000733333,0.0001,0,0.032316667,0.001016667,0.004133333,0.00155,0.002183333,28.65,clear-day,0.62,10,Clear,20.86,1015.67,7.86,0.17,253,0,17.27,0
1451626290,0.842416667,0.002116667,0.842416667,0,0.460133333,0.06305,0.049233333,0.004666667,0.123,0.012233333,0.0008,0.000416667,3.33E-05,0.032666667,0.001016667,0.004183333,0.001516667,0.002116667,28.65,clear-day,0.62,10,Clear,20.86,1015.67,7.86,0.17,253,0,17.27,0
1451626291,0.84285,0.001933333,0.84285,3.33E-05,0.4599,0.064066667,0.049,0.004666667,0.1231,0.01225,0.0008,0.0004,0,0.032566667,0.001033333,0.004166667,0.001616667,0.001933333,28.65,clear-day,0.62,10,Clear,20.86,1015.67,7.86,0.17,253,0,17.27,0
1451626292,0.83915,0.001283333,0.83915,1.67E-05,0.460266667,0.06165,0.049233333,0.00465,0.122816667,0.012216667,0.000783333,0.0004,1.67E-05,0.032466667,0.001033333,0.004183333,0.0015,0.001283333,28.65,clear-day,0.62,10,Clear,20.86,1015.67,7.86,0.17,253,0,17.27,0
1451626293,0.954266667,0.001533333,0.954266667,5E-05,0.459966667,0.15505,0.0489,0.0051,0.122983333,0.0123,0.000783333,0.000333333,0,0.032416667,0.001,0.004166667,0.001566667,0.001533333,28.65,clear-day,0.62,10,Clear,20.86,1015.67,7.86,0.17,253,0,17.27,0
1451626294,1.109266667,0.001383333,1.109266667,6.67E-05,0.458716667,0.28425,0.0494,0.004766667,0.123233333,0.012366667,0.00075,0.000266667,1.67E-05,0.032333333,0.001016667,0.004166667,0.001466667,0.001383333,28.65,clear-day,0.62,10,Clear,20.86,1015.67,7.86,0.17,253,0,17.27,0
1451626295,1.584566667,0.000733333,1.584566667,0.000216667,0.455116667,0.686366667,0.048816667,0.004966667,0.123383333,0.0126,0.000683333,3.33E-05,1.67E-05,0.032216667,0.001,0.004133333,0.001566667,0.000733333,28.65,clear-day,0.62,10,Clear,20.86,1015.67,7.86,0.17,253,0,17.27,0
1451626296,1.564333333,0.000483333,1.564333333,0.0002,0.455616667,0.668066667,0.048866667,0.004966667,0.123666667,0.0126,0.000683333,5E-05,1.67E-05,0.03225,0.001016667,0.004133333,0.0015,0.000483333,28.65,clear-day,0.62,10,Clear,20.86,1015.67,7.86,0.17,253,0,17.27,0
1451626297,1.553266667,0.0001,1.553266667,0.0002,0.455683333,0.6584,0.048883333,0.004983333,0.123333333,0.012616667,0.000683333,5E-05,0,0.032266667,0.001016667,0.00415,0.001566667,0.0001,28.65,clear-day,0.62,10,Clear,20.86,1015.67,7.86,0.17,253,0,17.27,0
1451626298,1.586983333,0.000233333,1.586983333,0.000216667,0.45565,0.690266667,0.048833333,0.005366667,0.123233333,0.012616667,0.000666667,5E-05,1.67E-05,0.032166667,0.001,0.00415,0.001483333,0.000233333,28.65,clear-day,0.62,10,Clear,20.86,1015.67,7.86,0.17,253,0,17.27,0
1451626299,1.549666667,0.001283333,1.549666667,0.0002,0.4558,0.658,0.048583333,0.004966667,0.123033333,0.0126,0.000666667,3.33E-05,1.67E-05,0.0321,0.001,0.004133333,0.001583333,0.001283333,28.65,clear-day,0.62,10,Clear,20.86,1015.67,7.86,0.17,253,0,17.27,0
1451626300,1.548116667,0.001833333,1.548116667,0.0002,0.455466667,0.65765,0.04875,0.00495,0.122983333,0.012633333,0.0007,5E-05,0,0.03225,0.001,0.00415,0.001533333,0.001833333,28.65,clear-day,0.62,10,Clear,20.86,1015.67,7.86,0.17,253,0,17.27,0
1451626301,1.58325,0.001883333,1.58325,0.000216667,0.455166667,0.6912,0.04865,0.004966667,0.122783333,0.012616667,0.000666667,5E-05,1.67E-05,0.03205,0.001,0.004133333,0.001516667,0.001883333,28.65,clear-day,0.62,10,Clear,20.86,1015.67,7.86,0.17,253,0,17.27,0
1451626302,1.541783333,0.001483333,1.541783333,0.0002,0.455383333,0.651983333,0.048916667,0.00495,0.122866667,0.0126,0.000683333,6.67E-05,0,0.032116667,0.001,0.00415,0.001466667,0.001483333,28.65,clear-day,0.62,10,Clear,20.86,1015.67,7.86,0.17,253,0,17.27,0
